Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well are the tutorials paced?,What track are you in?,,How well is the schedule paced?,#,How likely is it that you would recommend the Make School Summer Academy to a friend?,location,track,Start Date (UTC),Submit Date (UTC),Network ID,﻿ID,Location,Track,Week,Rating (Num),Schedule Pacing
,,,,,,,,,,,,,"1255","New York City","Games","Week 5","10","Just right",
,,,,,,,,,,,,,"1256","New York City","Apps","Week 5","10","Just right",
,,,,,,,,,,,,,"1257","New York City","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"1258","New York City","Games","Week 5","10","Just right",
,,,,,,,,,,,,,"1259","New York City","Games","Week 5","9","Just right",
,,,,,,,,,,,,,"1260","New York City","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"1261","New York City","Apps","Week 5","0","A little too fast",
,,,,,,,,,,,,,"1262","New York City","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"1263","New York City","Games, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"1264","New York City","Apps, Explorer","Week 5","8","A little too fast",
,,,,,,,,,,,,,"1265","New York City","Games, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"1266","New York City","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"1267","New York City","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"1268","New York City","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"1269","New York City","Apps","Week 4","7","Just right",
,,,,,,,,,,,,,"1270","New York City","Games","Week 5","9","Just right",
,,,,,,,,,,,,,"1271","New York City","Games","Week 5","10","Just right",
,,,,,,,,,,,,,"1272","New York City","Apps","Week 5","10","Just right",
,,,,,,,,,,,,,"1273","New York City","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"1274","New York City","Apps","Week 5","10","Just right",
,,,,,,,,,,,,,"1275","New York City","Apps, Explorer","Week 5","4","Just right",
,,,,,,,,,,,,,"1276","New York City","Apps, Explorer","Week 5","6","A little too fast",
,,,,,,,,,,,,,"1277","New York City","Apps, Explorer","Week 5","8","Just right",
,,,,,,,,,,,,,"1278","New York City","Games","Week 5","9","Just right",
,,,,,,,,,,,,,"1279","New York City","Apps, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"1280","New York City","Apps","Week 5","5","Just right",
,,,,,,,,,,,,,"1281","","","Week 5","10","Just right",
,,,,,,,,,,,,,"1282","New York City","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"1283","New York City","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"1284","New York City","Games, Explorer","Week 5","8","Just right",
,,,,,,,,,,,,,"1285","New York City","Games","Week 5","10","Just right",
,,,,,,,,,,,,,"1286","New York City","Apps","Week 5","5","Just right",
,,,,,,,,,,,,,"1287","New York City","Games, Explorer","Week 5","10","Just right",
,,,,,,,,,,,,,"1288","New York City","Apps","Week 5","10","Just right",
,,,,,,,,,,,,,"1289","New York City","Apps, Explorer","Week 5","8","Just right",
,,,,,,,,,,,,,"1290","Chicago","Apps","Week 7","9","A little too fast",
,,,,,,,,,,,,,"1291","Chicago","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1292","Chicago","Apps, Explorer","Week 5","8","Just right",
,,,,,,,,,,,,,"1293","Chicago","Apps","Week 7","8","A little too fast",
,,,,,,,,,,,,,"1294","Chicago","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1295","Chicago","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1296","Chicago","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1297","Chicago","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1298","Oakland","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1299","Chicago","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1300","Chicago","Apps, Explorer","Week 7","7","Just right",
,,,,,,,,,,,,,"1301","Oakland","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1302","Redwood City","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1303","Oakland","Apps","Week 7","7","A little too fast",
,,,,,,,,,,,,,"1304","Los Angeles","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1305","Los Angeles","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1306","Los Angeles","Games","Week 7","7","A little too fast",
,,,,,,,,,,,,,"1307","Los Angeles","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1308","Los Angeles","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1309","Santa Clara","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1310","San Francisco","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1311","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1312","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1313","San Francisco","Apps, Explorer","Week 7","9","Just right",
,,,,,,,,,,,,,"1314","San Francisco","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1315","Santa Clara","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1316","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1317","Santa Clara","Apps","Week 7","7","A little too fast",
,,,,,,,,,,,,,"1318","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1319","Santa Clara","Apps","Week 7","8","Way too fast",
,,,,,,,,,,,,,"1320","Santa Clara","Apps, Explorer","Week 7","9","Just right",
,,,,,,,,,,,,,"1321","San Francisco","Apps","Week 7","7","Just right",
,,,,,,,,,,,,,"1322","Santa Clara","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1323","Santa Clara","Apps, Explorer","Week 7","7","Just right",
,,,,,,,,,,,,,"1324","Santa Clara","Games","Week 7","8","Just right",
,,,,,,,,,,,,,"1325","Los Angeles","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1326","San Francisco","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1327","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1328","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1329","Santa Clara","Apps","Week 7","7","Just right",
,,,,,,,,,,,,,"1330","Santa Clara","Apps","Week 7","9","A little too fast",
,,,,,,,,,,,,,"1331","Santa Clara","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1332","Santa Clara","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1333","Santa Clara","Games","Week 7","5","Just right",
,,,,,,,,,,,,,"1334","San Francisco","Apps","Week 7","7","Just right",
,,,,,,,,,,,,,"1335","San Francisco","Apps","Week 7","5","Just right",
,,,,,,,,,,,,,"1336","Los Angeles","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1337","San Francisco","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1338","Los Angeles","Apps","Week 7","6","Just right",
,,,,,,,,,,,,,"1339","San Francisco","Apps, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1340","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1341","San Francisco","Apps","Week 7","6","Just right",
,,,,,,,,,,,,,"1342","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1343","Los Angeles","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1344","San Francisco","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1345","Los Angeles","Games","Week 7","9","Just right",
,,,,,,,,,,,,,"1346","San Francisco","Apps, Explorer","Week 7","9","Just right",
,,,,,,,,,,,,,"1347","Los Angeles","Games","Week 7","8","Just right",
,,,,,,,,,,,,,"1348","San Francisco","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1349","San Francisco","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1350","Santa Clara","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1351","Santa Clara","Apps","Week 7","8","A little too fast",
,,,,,,,,,,,,,"1352","San Francisco","Games","Week 7","9","A little too slow",
,,,,,,,,,,,,,"1353","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1354","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1355","San Francisco","Apps, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1356","","","Week 2","#ERROR!","",
,,,,,,,,,,,,,"1357","New York City","Apps","Week 5","2","Just right",
,,,,,,,,,,,,,"1358","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1359","Beijing","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1360","Oakland","Apps","Week 6","8","A little too fast",
,,,,,,,,,,,,,"1361","New York City","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"1362","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1363","Oakland","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1364","Beijing","Apps","Week 3","8","A little too fast",
,,,,,,,,,,,,,"1365","Beijing","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1366","Beijing","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1367","Beijing","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1368","","","Week 3","#ERROR!","",
,,,,,,,,,,,,,"1369","New York City","Games","Week 5","8","Just right",
,,,,,,,,,,,,,"1370","Tokyo","Apps","Week 2","10","A little too slow",
,,,,,,,,,,,,,"1371","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1372","Santa Clara","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1373","Beijing","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1374","New York City","Games","Week 5","9","Just right",
,,,,,,,,,,,,,"1375","New York City","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"1376","Tokyo","Apps","Week 2","7","A little too slow",
,,,,,,,,,,,,,"1377","New York City","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"1378","New York City","Apps","Week 5","8","Just right",
,,,,,,,,,,,,,"1380","New York City","Apps","Week 5","7","Just right",
,,,,,,,,,,,,,"1381","New York City","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"1382","","","Week 5","5","Just right",
,,,,,,,,,,,,,"1383","New York City","Apps","Week 5","9","Way too fast",
,,,,,,,,,,,,,"1384","Beijing","Apps","Week 3","9","Just right",
,,,,,,,,,,,,,"1385","New York City","Apps, Explorer","Week 5","9","Just right",
,,,,,,,,,,,,,"1386","New York City","Apps","Week 5","6","A little too slow",
,,,,,,,,,,,,,"1387","","","Week 2","10","Just right",
,,,,,,,,,,,,,"1388","Santa Clara","Games, Explorer","Week 7","8","Just right",
,,,,,,,,,,,,,"1389","Santa Clara","Apps, Explorer","Week 7","9","A little too fast",
,,,,,,,,,,,,,"1390","San Francisco","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1391","Los Angeles","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1392","San Francisco","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1393","Los Angeles","Apps","Week 7","9","A little too fast",
,,,,,,,,,,,,,"1394","New York City","Apps","Week 5","6","Just right",
,,,,,,,,,,,,,"1395","New York City","Apps","Week 5","9","Just right",
,,,,,,,,,,,,,"1396","San Francisco","Games","Week 7","9","Just right",
,,,,,,,,,,,,,"1397","Oakland","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1398","San Francisco","Apps, Explorer","Week 7","7","Just right",
,,,,,,,,,,,,,"1399","Tokyo","Apps","Week 3","6","Just right",
,,,,,,,,,,,,,"1400","Tokyo","Apps","Week 3","9","A little too fast",
,,,,,,,,,,,,,"1401","San Francisco","VR","Week 8","10","Just right",
,,,,,,,,,,,,,"1402","New York City","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1403","New York City","Apps","Week 6","6","Just right",
,,,,,,,,,,,,,"1404","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1405","New York City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1406","New York City","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1407","New York City","Apps","Week 6","7","Just right",
,,,,,,,,,,,,,"1408","New York City","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1409","New York City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1410","New York City","Apps","Week 6","7","A little too fast",
,,,,,,,,,,,,,"1411","New York City","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1412","New York City","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1413","New York City","Games, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1414","New York City","Games","Week 6","8","Just right",
,,,,,,,,,,,,,"1415","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1416","New York City","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1417","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1418","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1419","New York City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1420","New York City","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1421","New York City","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1422","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1423","New York City","Apps","Week 6","6","Way too fast",
,,,,,,,,,,,,,"1424","New York City","Games","Week 6","9","Just right",
,,,,,,,,,,,,,"1425","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1426","New York City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1427","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1428","New York City","Apps","Week 6","8","A little too fast",
,,,,,,,,,,,,,"1429","New York City","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1430","New York City","Games, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1431","New York City","Games","Week 6","10","Just right",
,,,,,,,,,,,,,"1432","New York City","Apps","Week 6","8","A little too fast",
,,,,,,,,,,,,,"1433","New York City","Apps, Explorer","Week 6","7","A little too fast",
,,,,,,,,,,,,,"1434","New York City","Apps","Week 6","6","Just right",
,,,,,,,,,,,,,"1435","New York City","Games, Explorer","Week 6","7","Just right",
,,,,,,,,,,,,,"1436","New York City","Apps, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1437","New York City","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1438","New York City","Apps","Week 6","7","A little too fast",
,,,,,,,,,,,,,"1439","New York City","Games, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1440","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1441","New York City","Apps","Week 6","9","Just right",
,,,,,,,,,,,,,"1442","Los Angeles","Games","Week 8","7","Way too fast",
,,,,,,,,,,,,,"1443","Los Angeles","Apps","Week 8","9","Just right",
,,,,,,,,,,,,,"1444","Los Angeles","Games","Week 8","9","Just right",
,,,,,,,,,,,,,"1445","Los Angeles","Apps","Week 8","10","Just right",
,,,,,,,,,,,,,"1446","Los Angeles","Games","Week 8","9","A little too slow",
,,,,,,,,,,,,,"1447","Los Angeles","Apps","Week 8","10","Just right",
,,,,,,,,,,,,,"1448","Tokyo","Apps","Week 3","9","A little too fast",
,,,,,,,,,,,,,"1449","Tokyo","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1450","Tokyo","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1451","New York City","Apps, Explorer","Week 6","8","Just right",
,,,,,,,,,,,,,"1452","","","Week 7","7","Just right",
,,,,,,,,,,,,,"1453","New York City","Apps, Explorer","Week 6","10","Just right",
,,,,,,,,,,,,,"1454","Washington DC","Apps, Explorer","Week 7","5","Just right",
,,,,,,,,,,,,,"1455","New York City","Apps","Week 6","8","Just right",
,,,,,,,,,,,,,"1456","New York City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1457","","","Week 6","10","Just right",
,,,,,,,,,,,,,"1458","","","Week 3","#ERROR!","",
,,,,,,,,,,,,,"1459","Tokyo","Apps","Week 3","9","Just right",
,,,,,,,,,,,,,"1460","Tokyo","Apps","Week 3","9","A little too fast",
,,,,,,,,,,,,,"1461","New York City","Apps","Week 6","10","Just right",
,,,,,,,,,,,,,"1462","Los Angeles","Apps","Week 8","10","A little too fast",
,,,,,,,,,,,,,"1463","Tokyo","Apps","Week 3","10","Just right",
,,,,,,,,,,,,,"1464","Tokyo","Apps","Week 3","8","Just right",
,,,,,,,,,,,,,"1465","Los Angeles","Games","Week 8","8","A little too slow",
,,,,,,,,,,,,,"1466","Tokyo","Apps","Week 3","8","Just right",
,,,,,,,,,,,,,"1467","New York City","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1468","New York City","Games, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1469","New York City","Games","Week 7","10","A little too fast",
,,,,,,,,,,,,,"1470","New York City","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1471","New York City","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1472","New York City","Games","Week 7","9","Just right",
,,,,,,,,,,,,,"1473","New York City","Games, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1474","New York City","Games","Week 7","9","Just right",
,,,,,,,,,,,,,"1475","New York City","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1476","New York City","Apps","Week 7","8","A little too fast",
,,,,,,,,,,,,,"1477","New York City","Games","Week 7","10","Just right",
,,,,,,,,,,,,,"1478","New York City","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1479","New York City","Games","Week 7","9","Just right",
,,,,,,,,,,,,,"1480","New York City","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1481","New York City","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1482","New York City","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1483","New York City","Apps","Week 7","7","A little too fast",
,,,,,,,,,,,,,"1484","New York City","Apps, Explorer","Week 7","7","Way too fast",
,,,,,,,,,,,,,"1485","New York City","Apps","Week 7","7","Just right",
,,,,,,,,,,,,,"1486","New York City","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1487","New York City","Apps","Week 7","8","Just right",
,,,,,,,,,,,,,"1488","New York City","Games, Explorer","Week 7","7","Just right",
,,,,,,,,,,,,,"1489","New York City","Apps, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1490","New York City","Apps, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1491","New York City","Games","Week 7","9","A little too fast",
,,,,,,,,,,,,,"1492","New York City","Apps","Week 7","9","Just right",
,,,,,,,,,,,,,"1493","New York City","Apps","Week 7","3","Just right",
,,,,,,,,,,,,,"1494","New York City","Games, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1495","New York City","Apps, Explorer","Week 7","10","Just right",
,,,,,,,,,,,,,"1496","New York City","Apps, Explorer","Week 7","8","Just right",
,,,,,,,,,,,,,"1497","New York City","Apps","Week 7","10","Just right",
,,,,,,,,,,,,,"1498","New York City","Apps, Explorer","Week 7","1","A little too slow",
,,,,,,,,,,,,,"1499","New York City","Apps","Week 5","8","Just right",
